chrom,start,end,name,score,strand
chr16,79912870,79914971,Rps19-ps12,.,-
chr16,79997375,79999476,1700066C05Rik,.,+
chr16,80135351,80137452,Gm23083,.,+
chr16,80683224,80685325,Gm24773,.,+
chr16,80708943,80711044,Gm49578,.,+
chr16,80724665,80726766,Gm19867,.,+
chr16,80947648,80949749,Fkbp1a-ps3,.,+
chr16,81198696,81200797,Ncam2,.,+
chr16,81260014,81262115,Gm26023,.,-
chr16,81260317,81262418,7120432I05Rik,.,+
chr16,81288161,81290262,Gm49555,.,+
chr16,81790215,81792316,Gm49558,.,+
chr16,81851192,81853293,Gm5676,.,-
chr16,81869509,81871610,Gm49559,.,+
chr16,81906997,81909098,Pgk1-ps1,.,+
chr16,81929910,81932011,Gm49560,.,-
chr16,82170290,82172391,Gm41480,.,+
chr16,82541228,82543329,Gm23355,.,+
chr16,82563207,82565308,Gm7559,.,+
chr16,82826381,82828482,Gm21833,.,+
chr16,83369732,83371833,Rpl21-ps5,.,-
chr16,83563526,83565627,Gm49561,.,+
chr16,84055383,84057484,Gm41481,.,-
chr16,84217686,84219787,Gm49562,.,-
chr16,84244310,84246411,Gm7295,.,+
chr16,84292534,84294635,Gm24508,.,+
chr16,84369142,84371243,4930553E22Rik,.,+
chr16,84512187,84514288,Gm6032,.,-
chr16,84513120,84515221,A730009L09Rik,.,+
chr16,84599205,84601306,Gm2477,.,-
chr16,84618127,84620228,Gm25292,.,-
chr16,84645372,84647473,Gm2349,.,+
chr16,84684475,84686576,4930551I23Rik,.,+
chr16,84701166,84703267,Mir155hg,.,+
chr16,84712139,84714240,Mir155,.,+
chr16,84733741,84735842,Mrpl39,.,-
chr16,84735349,84737450,Gm26153,.,+
chr16,84772122,84774223,Jam2,.,+
chr16,84816096,84818197,Gm25908,.,+
chr16,84832924,84835025,Gabpa,.,+
chr16,84833624,84835725,Atp5j,.,-
chr16,84891831,84893932,Gm49568,.,-
chr16,84970213,84972314,Gm10791,.,+
chr16,85019621,85021722,Gm49228,.,+
chr16,85078110,85080211,Gm49227,.,+
chr16,85146828,85148929,Gm49226,.,+
chr16,85166848,85168949,Gm27295,.,+
chr16,85171765,85173866,App,.,-
chr16,85551396,85553497,Cyyr1,.,-
chr16,85551942,85554043,Gm2541,.,-
chr16,85642251,85644352,Gm6278,.,+
chr16,85801112,85803213,Adamts1,.,-
chr16,85817210,85819311,4930556C24Rik,.,+
chr16,85899827,85901928,Adamts5,.,-
chr16,86013454,86015555,Gm49570,.,+
chr16,86148675,86150776,1700007H22Rik,.,-
chr16,86234170,86236271,Gm32357,.,+
chr16,86756898,86758999,Gm49572,.,+
chr16,86804512,86806613,Gm32461,.,-
chr16,86814865,86816966,Gm32624,.,+
chr16,86843469,86845570,Gm25715,.,+
chr16,87047259,87049360,Gm38477,.,-
chr16,87126438,87128539,Gm32865,.,-
chr16,87352184,87354285,N6amt1,.,+
chr16,87417043,87419144,Gm25896,.,-
chr16,87430611,87432712,Ltn1,.,-
chr16,87438572,87440673,Rwdd2b,.,-
chr16,87452702,87454803,Usp16,.,+
chr16,87493872,87495973,Cct8,.,-
chr16,87493998,87496099,B130034C11Rik,.,+
chr16,87526164,87528265,Gm24891,.,-
chr16,87547450,87549551,Rpl31-ps4,.,-
chr16,87551329,87553430,Map3k7cl,.,+
chr16,87619119,87621220,Gm22808,.,-
chr16,87696944,87699045,Bach1,.,+
chr16,87759642,87761743,Gm23994,.,-
chr16,87782074,87784175,2810407A14Rik,.,+
chr16,88288264,88290365,Grik1,.,-
chr16,88374608,88376709,4930420G21Rik,.,+
chr16,88379695,88381796,Gm33255,.,-
chr16,88457944,88460045,Gm46546,.,+
chr16,88504977,88507078,Cldn17,.,-
chr16,88561182,88563283,Cldn8,.,-
chr16,88606669,88608770,Gm49688,.,+
chr16,88610278,88612379,Krtap24-1,.,-
chr16,88612609,88614710,Gm23587,.,-
chr16,88625665,88627766,2310079G19Rik,.,-
chr16,88645795,88647896,Krtap26-1,.,-
chr16,88669670,88671771,Krtap27-1,.,-
chr16,88680727,88682828,Gm7667,.,-
chr16,88705961,88708062,2310061N02Rik,.,-
chr16,88726861,88728962,Krtap13-1,.,+
chr16,88749634,88751735,Krtap13,.,-
chr16,88756846,88758947,2310034C09Rik,.,+
chr16,88772205,88774306,2310057N15Rik,.,-
chr16,88775895,88777996,Gm5965,.,+
chr16,88796891,88798992,4930553J12Rik,.,+
chr16,88810219,88812320,Gm20741,.,-
chr16,88818214,88820315,Krtap15,.,+
chr16,88824144,88826245,Krtap14,.,-
chr16,88867410,88869511,Krtap19-1,.,-
chr16,88872268,88874369,Krtap19-2,.,-
chr16,88876037,88878138,Krtap19-3,.,-
chr16,88883088,88885189,Krtap19-4,.,-
chr16,88894456,88896557,Krtap19-5,.,-
chr16,88922218,88924319,Krtap19-9a,.,-
chr16,88930264,88932365,Krtap19-9b,.,-
chr16,88960872,88962973,Krtap16-3,.,-
chr16,89008231,89010332,Gm49689,.,-
chr16,89008758,89010859,Krtap22-2,.,-
chr16,89013283,89015384,Gm10229,.,+
chr16,89029698,89031799,Krtap6-1,.,+
chr16,89039471,89041572,Gm10228,.,-
chr16,89045882,89047983,Krtap6-5,.,-
chr16,89062001,89064102,1110025L11Rik,.,-
chr16,89082014,89084115,Krtap6-3,.,+
chr16,89138850,89140951,Gm6358,.,+
chr16,89149085,89151186,Gm10061,.,+
chr16,89155951,89158052,Gm9789,.,+
chr16,89167489,89169590,Gm7735,.,+
chr16,89172734,89174835,1110057P08Rik,.,+
chr16,89181314,89183415,Gm34396,.,+
chr16,89203860,89205961,Krtap20-2,.,+
chr16,89401867,89403968,Krtap21-1,.,-
chr16,89418110,89420211,Krtap6-2,.,-
chr16,89449598,89451699,Gm23655,.,-
chr16,89485951,89488052,Krtap8-1,.,-
chr16,89506322,89508423,Krtap7-1,.,-
chr16,89569182,89571283,Krtap11-1,.,-
chr16,89582534,89584635,Gm49696,.,+
chr16,89632139,89634240,Gm17844,.,-
chr16,90087982,90090083,Gm2805,.,+
chr16,90141768,90143869,Tiam1,.,-
chr16,90161179,90163280,Gm7307,.,+
chr16,90196147,90198248,Gm49704,.,+
chr16,90218753,90220854,Sod1,.,+
chr16,90282502,90284603,Scaf4,.,-
chr16,90312871,90314972,Gm49707,.,+
chr16,90338344,90338345,Gm49709,.,+
chr16,90338344,90338345,Gm49708,.,-
chr16,90338344,90338345,Gm49710,.,-
chr16,90338344,90338345,Hunk,.,+
chr16,90338344,90338345,Gm36001,.,-
chr16,90338344,90338345,1110008E08Rik,.,+
chr16,90338344,90338345,Gm49714,.,+
chr16,90338344,90338345,Gm23406,.,+
chr16,90338344,90338345,Gm49715,.,+
chr16,90338344,90338345,Gm36169,.,-
chr16,90338344,90338345,Mis18a,.,-
chr16,90338344,90338345,Mrap,.,+
chr16,90338344,90338345,Urb1,.,-
chr16,90338344,90338345,Eva1c,.,+
chr16,90338344,90338345,Gm36363,.,-
chr16,90338344,90338345,Gm7831,.,+
chr16,90338344,90338345,Gm49727,.,+
chr16,90338344,90338345,4930534H18Rik,.,+
chr16,90338344,90338345,Cfap298,.,-
chr16,90338344,90338345,Gm22933,.,+
chr16,90338344,90338345,Gm15965,.,+
chr16,90338344,90338345,4930404I05Rik,.,+
chr16,90338344,90338345,Synj1,.,-
chr16,90338344,90338345,Paxbp1,.,-
chr16,90338344,90338345,4931406G06Rik,.,+
chr16,90338344,90338345,4932438H23Rik,.,-
chr16,90338344,90338345,H3f3a-ps2,.,-
chr16,90338344,90338345,Gm49611,.,-
chr16,90338344,90338345,Gm49612,.,-
chr16,90338344,90338345,Gm41492,.,-
chr16,90338344,90338345,Gm49613,.,-
chr16,90338344,90338345,Gm49614,.,-
chr16,90338344,90338345,Olig2,.,+
chr16,90338344,90338345,Gm37016,.,+
chr16,90338344,90338345,Olig1,.,+
chr16,90338344,90338345,Gm15966,.,-
chr16,90338344,90338345,Gm24695,.,-
chr16,90338344,90338345,Ifnar2,.,+
chr16,90338344,90338345,Gm21970,.,+
chr16,90338344,90338345,Il10rb,.,+
chr16,90338344,90338345,Gm46562,.,+
chr16,90338344,90338345,Gm49625,.,-
chr16,90338344,90338345,A930006K02Rik,.,+
chr16,90338344,90338345,Gm49626,.,+
chr16,90338344,90338345,Ifnar1,.,+
chr16,90338344,90338345,Gm7856,.,-
chr16,90338344,90338345,Mir6367,.,-
chr16,90338344,90338345,Gm7860,.,-
chr16,90338344,90338345,Ifngr2,.,+
chr16,90338344,90338345,Tmem50b,.,-
chr16,90338344,90338345,Gm15964,.,+
chr16,90338344,90338345,Dnajc28,.,-
chr16,90338344,90338345,Gart,.,-
chr16,90338344,90338345,Son,.,+
chr16,90338344,90338345,Donson,.,-
chr16,90338344,90338345,Gm10785,.,+
chr16,90338344,90338345,Cryzl1,.,-
chr16,90338344,90338345,Itsn1,.,+
chr16,90338344,90338345,Gm25245,.,-
chr16,90338344,90338345,Gm15976,.,+
chr16,90338344,90338345,Atp5o,.,-
chr16,90338344,90338345,D430001F17Rik,.,+
chr16,90338344,90338345,Atp5o,.,-
chr16,90338344,90338345,Gm27773,.,-
chr16,90338344,90338345,Gm18020,.,-
chr16,90338344,90338345,Gm23210,.,+
chr16,90338344,90338345,Mrps6,.,+
chr16,90338344,90338345,Gm49711,.,+
chr16,90338344,90338345,Slc5a3,.,+
chr16,90338344,90338345,Gm16310,.,+
chr16,90338344,90338345,Gm41496,.,+
chr16,90338344,90338345,Gm41495,.,+
chr16,90338344,90338345,Gm49716,.,-
chr16,90338344,90338345,Gm29880,.,-
chr16,90338344,90338345,Kcne2,.,+
chr16,90338344,90338345,Smim11,.,+
chr16,90338344,90338345,1700048M11Rik,.,-
chr16,90338344,90338345,Fam243,.,-
chr16,90338344,90338345,Smim34,.,-
chr16,90338344,90338345,Kcne1,.,-
chr16,90338344,90338345,Gm29805,.,-
chr16,90338344,90338345,Gm46555,.,+
chr16,90338344,90338345,Rcan1,.,-
chr16,90338344,90338345,2410124H12Rik,.,+
chr16,90338344,90338345,Clic6,.,+
chr16,90338344,90338345,Gm49722,.,-
chr16,90338344,90338345,Gm26626,.,+
chr16,90338344,90338345,Runx1,.,-
chr16,90338344,90338345,Gm49723,.,+
chr16,90338344,90338345,Gm28003,.,+
chr16,90338344,90338345,1810053B23Rik,.,-
chr16,90338344,90338345,1810044K17Rik,.,+
chr16,90338344,90338345,Mir802,.,+
chr16,90338344,90338345,1700029J03Rik,.,-
chr16,90338344,90338345,Gm30695,.,-
chr16,90338344,90338345,Gm49725,.,+
chr16,90338344,90338345,Gm49961,.,+
chr16,90338344,90338345,Setd4,.,-
chr16,90338344,90338345,Cbr1,.,+
chr16,90338344,90338345,Gm5678,.,+
chr16,90338344,90338345,Gm45384,.,+
chr16,90338344,90338345,Gm22344,.,+
chr16,90338344,90338345,AC160993.1,.,-
chr16,90338344,90338345,Cbr3,.,+
chr16,90338344,90338345,Dop1b,.,+
chr16,90338344,90338345,2310043M15Rik,.,-
chr16,90338344,90338345,Morc3,.,+
chr16,90338344,90338345,Gm30881,.,-
chr16,90338344,90338345,Chaf1b,.,+
chr16,90338344,90338345,Gm49617,.,+
chr16,90338344,90338345,Gm49618,.,-
chr16,90338344,90338345,Cldn14,.,-
chr16,90338344,90338345,2410003I16Rik,.,+
chr16,90338344,90338345,Gm49619,.,+
chr16,90338344,90338345,Gm49620,.,-
chr16,90338344,90338345,Sim2,.,+
chr16,90338344,90338345,Gm23062,.,-
chr16,90338344,90338345,Gm48979,.,-
chr16,90338344,90338345,Gm48984,.,+
chr16,90338344,90338345,Gm48978,.,-
chr16,90338344,90338345,Gm6363,.,-
chr16,90338344,90338345,Hlcs,.,-
chr16,90338344,90338345,Ripply3,.,+
chr16,90338344,90338345,Gm15310,.,-
chr16,90338344,90338345,Ttc3,.,+
chr16,90338344,90338345,Pigp,.,-
chr16,90338344,90338345,Gm23692,.,+
chr16,90338344,90338345,Gm31323,.,+
chr16,90338344,90338345,Vps26c,.,-
chr16,90338344,90338345,Dyrk1a,.,+
chr16,90338344,90338345,Gm15971,.,+
chr16,90338344,90338345,Gm41504,.,-
chr16,90338344,90338345,Gm41505,.,+
chr16,90338344,90338345,Gm22745,.,+
chr16,90338344,90338345,Kcnj6,.,-
chr16,90338344,90338345,Gm49641,.,+
chr16,90338344,90338345,Gm49642,.,-
chr16,90338344,90338345,Kcnj15,.,+
chr16,90338344,90338345,Gm49643,.,-
chr16,90338344,90338345,Gm31641,.,-
chr16,90338344,90338345,Erg,.,-
chr16,90338344,90338345,Ets2,.,+
chr16,90338344,90338345,Gm6599,.,+
chr16,90338344,90338345,Gm37259,.,+
chr16,90338344,90338345,2810404F17Rik,.,-
chr16,90338344,90338345,Gm15340,.,+
chr16,90338344,90338345,1600002D24Rik,.,-
chr16,90338344,90338345,Psmg1,.,-
chr16,90338344,90338345,Gm15342,.,+
chr16,90338344,90338345,Gm27833,.,-
chr16,90338344,90338345,Brwd1,.,-
chr16,90338344,90338345,1700093J21Rik,.,+
chr16,90338344,90338345,Gm49953,.,+
chr16,90338344,90338345,Hmgn1,.,-
chr16,90338344,90338345,Get1,.,+
chr16,90338344,90338345,Gm49928,.,-
chr16,90338344,90338345,Lca5l,.,-
chr16,90338344,90338345,Sh3bgr,.,+
chr16,90338344,90338345,B3galt5,.,+
chr16,90338344,90338345,Igsf5,.,+
chr16,90338344,90338345,Gm49948,.,+
chr16,90338344,90338345,Itgb2l,.,-
chr16,90338344,90338345,Gm32358,.,+
chr16,90338344,90338345,Pcp4,.,+
chr16,90338344,90338345,Gm49907,.,+
chr16,90338344,90338345,Gm32509,.,+
chr16,90338344,90338345,Gm32432,.,+
chr16,90338344,90338345,Dscam,.,-
chr16,90338344,90338345,Bace2,.,+
chr16,90338344,90338345,Gm49681,.,+
chr16,90338344,90338345,Mx1,.,-
chr16,90338344,90338345,2210009P08Rik,.,-
chr16,90338344,90338345,Gm9242,.,+
chr16,90338344,90338345,Gm24777,.,-
chr16,90338344,90338345,Fam3b,.,-
chr16,90338344,90338345,Mx2,.,+
chr16,90338344,90338345,Tmprss2,.,-
chr16,90338344,90338345,Ripk4,.,-
chr16,90338344,90338345,Gm49592,.,+
chr16,90338344,90338345,Prdm15,.,-
chr16,90338344,90338345,Mir6964,.,-
chr16,90338344,90338345,C2cd2,.,-
chr16,90338344,90338345,Zbtb21,.,-
chr16,90338344,90338345,B230307C23Rik,.,+
chr16,90338344,90338345,C030010L15Rik,.,-
chr16,90338344,90338345,A630089N07Rik,.,-
chr17,3040023,3042124,Gm49792,.,+
chr17,3042732,3044833,Gm10232,.,-
chr17,3051158,3053259,Gm16569,.,+
chr17,3054686,3056787,Gm5479,.,+
chr17,3055918,3058019,Gm25909,.,-
chr17,3082182,3084283,Pisd-ps2,.,-
chr17,3095017,3097118,Gm5679,.,+
chr17,3099735,3101836,Gm4829,.,-
chr17,3112794,3114895,Gm21926,.,-
chr17,3112971,3115072,Scaf8,.,+
chr17,3122800,3124901,Gm49798,.,-
chr17,3128511,3130612,Gm46578,.,-
chr17,3196109,3198210,Gm49797,.,+
chr17,3281269,3283370,Gm34035,.,-
chr17,3312184,3314285,Gm6475,.,-
chr17,3324572,3326673,Tiam2,.,+
chr17,3345066,3347167,Gm49221,.,-
chr17,3460331,3462432,Gm7043,.,-
chr17,3530553,3532654,Cldn20,.,+
chr17,3555780,3557881,Tfb1m,.,-
chr17,3555823,3557924,1700102H20Rik,.,+
chr17,3694260,3696361,Nox3,.,-
chr17,4080994,4083095,4930470H14Rik,.,-
chr17,4120112,4122213,4930548J01Rik,.,-
chr17,4632977,4635078,4930517M08Rik,.,+
chr17,4676019,4678120,Gm23186,.,+
chr17,4790958,4793059,Gm49780,.,-
chr17,4878625,4880726,Gm4828,.,+
chr17,4890986,4893087,4930579D07Rik,.,-
chr17,4944813,4946914,Gm41517,.,-
chr17,4992331,4994432,Arid1b,.,+
chr17,5110109,5112210,Gm15599,.,-
chr17,5386762,5388863,Gm29050,.,+
chr17,5416766,5418867,Ldhal6b,.,-
chr17,5419463,5421564,Gm22475,.,+
chr17,5438258,5440359,Tmem242,.,-
chr17,5480963,5483064,Gm8363,.,-
chr17,5490556,5492657,Zdhhc14,.,+
chr17,5796656,5798757,3300005D01Rik,.,+
chr17,5814639,5816740,Gm10231,.,-
chr17,5815471,5817572,Gm26595,.,+
chr17,5835967,5838068,Gm26622,.,+
chr17,5839328,5841429,Snx9,.,+
chr17,5937086,5939187,Gm8376,.,+
chr17,5939279,5941380,Synj2,.,+
chr17,6077740,6079841,Serac1,.,-
chr17,6077785,6079886,Gtf2h5,.,+
chr17,6104436,6106537,Tulp4,.,+
chr17,6120163,6122264,Fbl-ps2,.,-
chr17,6129943,6132044,Gm22774,.,-
chr17,6130404,6132505,Gm15590,.,-
chr17,6145418,6147519,n-R5s26,.,+
chr17,6251902,6254003,Ppp1r2-ps6,.,+
chr17,6254859,6256960,Tmem181a,.,+
chr17,6315499,6317600,Dynlt1a,.,-
chr17,6319735,6321836,AC183097.1,.,-
chr17,6322641,6324742,Ppp1r2-ps1,.,-
chr17,6353525,6355626,Gm49693,.,-
chr17,6359847,6361948,Gm2792,.,-
chr17,6409530,6411631,Gm29719,.,-
chr17,6409833,6411934,Gm29719,.,-
chr17,6428111,6430212,Dynlt1b,.,+
chr17,6465021,6467122,Tmem181b-ps,.,-
chr17,6526712,6528813,Gm2808,.,-
chr17,6580702,6582803,Gm29721,.,-
chr17,6599670,6601771,Dynlt1c,.,+
chr17,6637789,6639890,Tmem181c-ps,.,-
chr17,6653899,6656000,Dynlt1f,.,-
chr17,6657092,6659193,Sytl3,.,+
chr17,6780783,6782884,Ezr,.,-
chr17,6788792,6790893,Gm49717,.,+
chr17,6806508,6808609,4933426B08Rik,.,+
chr17,6893336,6895437,Mir692-1,.,-
chr17,6893939,6896040,1700122H20Rik,.,+
chr17,6946445,6948546,Gm49719,.,+
chr17,6946681,6948782,Rsph3b,.,-
chr17,6959155,6961256,Tagap1,.,-
chr17,6968633,6970734,Rnaset2b,.,+
chr17,6976903,6979004,Gm49721,.,+
chr17,7023567,7025668,Gm1604b,.,+
chr17,7040564,7042665,Gm25119,.,-
chr17,7168114,7170215,Rps6ka2,.,+
chr17,7313845,7315946,Gpr31a,.,-
chr17,7322645,7324746,Tcp10a,.,+
chr17,7350695,7352796,Ttll2,.,-
chr17,7369978,7372079,Gm49630,.,-
chr17,7372356,7374457,Gm26057,.,-
chr17,7383463,7385564,Unc93a2,.,-
chr17,7428241,7430342,Gm6553,.,-
chr17,7574189,7576290,Gm33086,.,+
chr17,7643327,7645428,Gm49632,.,+
chr17,7702839,7704940,Gm25872,.,+
chr17,7825301,7827402,Fndc1,.,-
chr17,7923999,7926100,Tagap,.,+
chr17,7943613,7945714,Rsph3a,.,+
chr17,7944425,7946526,E430024P14Rik,.,-
chr17,8082074,8084175,Gm22416,.,+
chr17,8099240,8101341,Gm1604a,.,-
chr17,8145787,8147888,Gm49673,.,-
chr17,8146096,8148197,Rnaset2a,.,-
chr17,8163500,8165601,Fgfr1op,.,+
chr17,8234042,8236143,Ccr6,.,+
chr17,8280903,8283004,Mpc1,.,+
chr17,8309079,8311180,4930506C21Rik,.,-
chr17,8309101,8311202,Sft2d1,.,+
chr17,8309108,8311209,Gm49987,.,+
chr17,8335458,8337559,Prr18,.,+
chr17,8353991,8356092,T2,.,+
chr17,8360444,8362545,Gm46593,.,-
chr17,8382659,8384760,Gm5491,.,-
chr17,8432422,8434523,T,.,+
chr17,8523371,8525472,Pde10a,.,+
chr17,8564949,8567050,Gm17087,.,-
chr17,8566859,8568960,Gm15425,.,-
chr17,8763926,8766027,Gm15426,.,-
chr17,8986332,8988433,1700010I14Rik,.,+
chr17,9100677,9102778,Gm29711,.,+
chr17,9165835,9167936,6530411M01Rik,.,-
chr17,9187125,9189226,C87487,.,+
chr17,9244549,9246650,Gm49806,.,+
chr17,9319380,9321481,Gm8492,.,-
chr17,9321794,9323895,Gm7947,.,-
chr17,9420059,9422160,Gm17728,.,+
chr17,9420463,9422564,Gm17748,.,-
chr17,9547690,9549791,Gm49807,.,+
chr17,9667716,9669817,Pabpc6,.,-
chr17,9724360,9726461,Gm34684,.,-
chr17,9773866,9775967,4930452A19Rik,.,-
chr17,9847187,9849288,Gm34883,.,-
chr17,9862418,9864519,Gm49808,.,+
chr17,9927766,9929867,Gm34799,.,-
chr17,9945836,9947937,Gm49809,.,+
chr17,10317853,10319954,Qk,.,-
chr17,10322601,10324702,1700110C19Rik,.,+
chr17,10454215,10456316,A230009B12Rik,.,+
chr17,10494445,10496546,Gm16168,.,+
chr17,10805833,10807934,Gm16169,.,+
chr17,10838310,10840411,Pacrg,.,-
chr17,10838383,10840484,Prkn,.,+
chr17,10896994,10899095,Gm3145,.,+
chr17,11087467,11089568,Gm28505,.,-
chr17,11247343,11249444,Gm37402,.,+
chr17,11284764,11286865,Gm37332,.,-
chr17,11543797,11545898,Gm28118,.,-
chr17,11730344,11732445,Gm10513,.,-
chr17,12116703,12118804,Agpat4,.,+
chr17,12187920,12190021,Tdgf1-ps2,.,+
chr17,12278116,12280217,Gm49962,.,+
chr17,12299035,12301136,Gm24794,.,+
chr17,12316795,12318896,Map3k4,.,-
chr17,12316852,12318953,4732491K20Rik,.,+
chr17,12318727,12320828,Gm49964,.,-
chr17,12354481,12356582,Gm6618,.,+
chr17,12376607,12378708,Plg,.,+
chr17,12464843,12466944,C030013G03Rik,.,+
chr17,12505703,12507804,Slc22a3,.,-
chr17,12582131,12584232,Slc22a2,.,+
chr17,12673828,12675929,Slc22a1,.,-
chr17,12739310,12741411,Airn,.,+
chr17,12767663,12769764,Igf2r,.,-
chr17,12768630,12770731,Gm23833,.,+
chr17,12789659,12791760,Gm49959,.,-
chr17,12798794,12800895,Gm49958,.,-
chr17,12816792,12818893,Gm16574,.,+
chr17,12818841,12820942,Gm7162,.,-
chr17,12863239,12865340,Gm24085,.,-
chr17,12866142,12868243,Mas1,.,-
chr17,12874033,12876134,Mrgprh,.,+
chr17,12895536,12897637,Gm49926,.,+
chr17,12908229,12910330,Pnldc1,.,-
chr17,12913700,12915801,Tcp1,.,+
chr17,12914344,12916445,Mrpl18,.,-
chr17,12917584,12919685,Gm26130,.,+
chr17,12920789,12922890,Snora20,.,+
chr17,12938599,12940700,Acat3,.,-
chr17,12958746,12960847,Acat2,.,-
chr17,12960767,12962868,Gm15946,.,+
chr17,12992168,12994269,Wtap,.,-
chr17,13004845,13006946,Sod2,.,+
chr17,13050295,13052396,Gpr31b,.,-
chr17,13059103,13061204,Tcp10b,.,+
chr17,13096471,13098572,Gm11166,.,-
chr17,13118694,13120795,Gm23050,.,-
chr17,13129809,13131910,Unc93a,.,-
chr17,13193877,13195978,Gm49898,.,+
chr17,13203041,13205142,Gm10512,.,+
chr17,13219187,13221288,Smok2a,.,+
chr17,13228256,13230357,Smok2b,.,+
chr17,13247999,13250100,Gm26500,.,-
chr17,13328747,13330848,Gm36684,.,+
chr17,13343879,13345980,Gpr31c,.,-
chr17,13352571,13354672,Tcp10c,.,+
chr17,13383584,13385685,Gm19283,.,-
chr17,13394324,13396425,Gm49934,.,-
chr17,13397205,13399306,Gm25730,.,-
chr17,13402190,13404291,Gm8597,.,-
chr17,13430138,13432239,Rnu6,.,-
chr17,13498953,13501054,Gm16050,.,+
chr17,13514754,13516855,Gm8603,.,+
chr17,13519455,13521556,Smok4a,.,+
chr17,13532168,13534269,Gm26375,.,-
chr17,13666890,13668991,2700054A10Rik,.,-
chr17,13673375,13675476,Gm24867,.,+
chr17,13681515,13683616,Gm16046,.,-
chr17,13758538,13760639,Afdn,.,+
chr17,13759377,13761478,Gm49936,.,-
chr17,13759824,13761925,Tcte2,.,-
chr17,13860802,13862903,Gm3355,.,-
chr17,13909247,13911348,Gm49121,.,+
chr17,13946372,13948473,Gm7168,.,+
chr17,14001703,14003804,Gm7356,.,-
chr17,14057530,14059631,Gm7358,.,-
chr17,14104449,14106550,4930488N24Rik,.,-
chr17,14124296,14126397,Gm49903,.,-
chr17,14201727,14203828,Gm34510,.,+
chr17,14202303,14204404,Dact2,.,-
chr17,14247850,14249951,Gm34567,.,+
chr17,14277505,14279606,Smoc2,.,+
chr17,14396941,14399042,4930474M22Rik,.,-
chr17,14411489,14413590,Gm49720,.,+
chr17,14447570,14449671,Gm38551,.,+
chr17,14692234,14694335,Thbs2,.,-
chr17,14707065,14709166,Gm3222,.,+
chr17,14790003,14792104,Gm23352,.,-
chr17,14939964,14942065,Gm7393,.,+
chr17,14941157,14943258,Wdr27,.,-
chr17,14941183,14943284,1600012H06Rik,.,+
chr17,14959272,14961373,Phf10,.,-
chr17,14976467,14978568,9030025P20Rik,.,+
chr17,14976789,14978890,Gm3417,.,-
chr17,15008175,15010276,Gm3435,.,+
chr17,15039207,15041308,Ermard,.,+
chr17,15039487,15041588,Tcte3,.,-
chr17,15039536,15041637,Gm3448,.,-
chr17,15150158,15152259,Gm35455,.,+
chr17,15245916,15248017,Gm5091,.,-
chr17,15283357,15285458,Gm35576,.,-
chr17,15319881,15321982,Gm7423,.,-
chr17,15374871,15376972,Dll1,.,-
chr17,15394201,15396302,Fam120b,.,+
chr17,15432964,15435065,Gm49668,.,-
chr17,15457804,15459905,Gm49669,.,+
chr17,15497750,15499851,Psmb1,.,-
chr17,15497887,15499988,Tbp,.,+
chr17,15525300,15527401,Pdcd2,.,-
chr17,15534703,15536804,Gm7177,.,-
chr17,15545815,15547916,Gm18564,.,+
chr17,15562353,15564454,Prdm9,.,-
chr17,15564420,15566521,Gm6686,.,-
chr17,15575150,15577251,Gm7450,.,-
chr17,15595927,15598028,Gm3507,.,+
chr17,15629762,15631863,4933401D09Rik,.,+
chr17,15702966,15705067,Chd1,.,+
chr17,15829038,15831139,Rgmb,.,-
chr17,15831476,15833577,Gm3292,.,-
chr17,15835654,15837755,Gm25598,.,-
chr17,15843279,15845380,Eif3s6-ps3,.,+
chr17,16161150,16163251,Gm49778,.,+
chr17,16161563,16163664,Gm49777,.,-
chr17,16319099,16321200,Gm46610,.,-
chr17,16555245,16557346,Gm4786,.,+
chr17,16668185,16670286,Gm3320,.,-
chr17,16724452,16726553,Gm7477,.,+
chr17,16779620,16781721,Gm5223,.,+
chr17,16845394,16847495,Gm6705,.,+
chr17,16866917,16869018,Gm49775,.,+
chr17,16887354,16889455,Gm7483,.,+
chr17,16949538,16951639,BC002059,.,+
chr17,17062112,17064213,Zfp960,.,+
chr17,17119414,17121515,Zfp97,.,+
chr17,17232871,17234972,Gm5165,.,+
chr17,17292442,17294543,Gm6712,.,+
chr17,17344139,17346240,Oaz1-ps,.,-
chr17,17372205,17374306,AC154200.1,.,-
chr17,17372308,17374409,Riok2,.,+
chr17,17400671,17402772,Lix1,.,+
chr17,17409992,17412093,Gm26873,.,-
chr17,17498342,17500443,Gm5232,.,+
chr17,17592775,17594876,Gm49784,.,-
chr17,17623049,17625150,Lnpep,.,-
chr17,17646820,17648921,Gm7513,.,+
chr17,17656886,17658987,Gm49787,.,-
chr17,17701746,17703847,Vmn2r90,.,+
chr17,17781131,17783232,Gm23837,.,+
chr17,17825157,17827258,Spaca6,.,+
chr17,17828187,17830288,Mir99b,.,+
chr17,17828351,17830452,Mirlet7e,.,+
chr17,17828458,17830559,Gm25927,.,-
chr17,17828811,17830912,Mir125a,.,+
chr17,17853204,17855305,Has1,.,-
chr17,17881939,17884040,Fpr1,.,-
chr17,17885823,17887924,Fpr2,.,+
chr17,17885851,17887952,Fpr3,.,+
chr17,17905274,17907375,Gm7531,.,-
chr17,17910815,17912916,Gm7535,.,-
chr17,17918268,17920369,Gm5966,.,+
chr17,17918268,17920369,Gm5966,.,+
chr17,17988497,17990598,Fpr-rs5,.,+
